152.47	0.21847	0.27443	0.83872	0.80767	2
190.99	0.16008	2.6369	0.84544	0.92243	2
71.293	0.51687	2.6618	0.80172	1.3584	2
236.96	0.2506	3.156	0.79951	1.3416	2
100.72	0.41809	2.6011	0.75212	2.4401	2
175.99	0.26342	2.4533	0.74412	1.1515	2
67.142	0.3838	3.0536	0.72261	1.74	2
82.784	0.14319	2.8384	0.84716	1.0763	2
100.54	0.15537	2.7413	0.77121	1.0959	2
42.454	0.30622	3.2804	0.80409	1.5941	2
100.38	0.16395	2.7536	0.83285	0.93543	2
102.57	0.14417	2.2873	0.84757	0.73842	2
165.76	0.30386	3.1015	0.764	1.3597	2
93.33	0.35332	3.2602	0.84848	1.1693	2
214.91	0.18633	2.7388	0.83916	1.1186	2
99.933	0.35915	3.0282	0.80493	1.4726	2
121.96	0.37072	2.6994	0.73362	1.939	2
127.39	0.37343	3.4459	0.76283	1.3697	2
144.49	0.12986	0.72562	0.8521	1.1029	2
152.02	0.18892	3.0088	0.7813	1.3489	2
126.86	0.23298	1.9238	0.81208	0.44872	2
152.35	0.10385	2.6975	0.82997	1.0754	2
27.766	0.40312	2.3283	0.67997	2.3939	2
58.964	0.33517	2.427	0.8234	0.56359	2
60.674	0.20649	2.7369	0.78731	1.4484	2
86.251	0.15416	3.1244	0.79538	1.3132	2
93.307	0.065265	3.1452	0.72086	1.568	3.496
100.8	0.19625	2.7325	0.79626	0.63978	2
109.27	0.12061	2.6823	0.82108	1.0512	2
117.2	0.22927	2.0729	0.81093	0.97089	2
119.6	0.28375	2.9189	0.76305	1.2397	2
126.2	0.29731	3.1211	0.79003	1.5599	2
127.98	0.16261	2.9752	0.85744	1.0542	2
133.98	0.12148	3.2122	0.81482	1.12	2
137.5	0.32039	2.8555	0.72508	0.79744	2
140.47	0.15204	2.7701	0.84157	1.2363	2
140.98	0.062086	2.6521	0.92022	0.68693	4
141.95	0.22243	2.248	0.76412	1.2583	2
143.81	0.10983	2.1995	0.85188	0.96775	2
148.78	0.24007	3.1802	0.82858	0.78238	2
149.16	0.20053	2.6392	0.81025	0.65564	2
162.33	0.22454	2.594	0.78354	1.1064	2
165.16	0.1481	2.7466	0.89273	0.5585	2
168.12	0.22678	2.8105	0.82071	0.49903	2
168.12	0.14722	2.9642	0.79788	1.2309	2
175.96	0.095024	2.8443	0.80654	0.57893	2
175.96	0.095024	2.8447	0.80718	0.57893	2
192.17	0.23839	2.3953	0.77413	1.0969	2
199.61	0.096509	3.0649	0.87016	0.84408	2
200.54	0.21914	2.7323	0.8212	0.90941	2
216.85	0.27397	2.9446	0.79291	1.6887	2
234.81	0.34007	2.079	0.67793	0.99642	2
57.87	0.2729	2.9991	0.77759	1.3558	2
139.94	0.28995	2.8577	0.7819	2.1457	2
76.78	0.17146	2.4508	0.79478	0.96446	2
134.62	0.16527	3.1009	0.74713	1.8938	2
37.639	0.35489	1.732	0.73393	2.4696	2
125.15	0.29281	2.798	0.75799	1.0099	2
74.436	0.090382	2.6707	0.86492	0.97734	2
153.69	0.29068	2.855	0.82174	0.6049	2
193.21	0.29582	2.9339	0.75114	2.0884	2
235.9	0.12147	2.8452	0.8628	1.4986	3
22.235	0.84355	2.2538	0.72014	1.7286	2
72.868	0.35427	2.6633	0.79501	1.1209	2
192.72	0.11296	2.9889	0.87499	0.60711	4
83.075	0.21804	2.7768	0.75339	1.0021	2
87.401	0.39925	3.0287	0.772	1.4982	2
108.71	0.15272	3.01	0.87154	1.1094	2
37.827	0.3658	1.3473	0.79936	1.4875	2
57.47	0.36158	2.8818	0.78487	1.7923	2
69.172	0.49652	3.3648	0.75666	1.5928	2
83.472	0.23106	2.749	0.84426	1.314	2
90.354	0.37628	2.8534	0.75602	0.7686	2
93.936	0.19016	2.6389	0.78942	1.5368	2
96.071	0.24561	2.5734	0.7718	1.2775	2
98.31	0.45488	2.5611	0.74794	1.2689	2
100.49	0.2635	3.2343	0.75201	1.7816	2
102.04	0.23055	2.8256	0.78413	0.77756	2
103.44	0.06984	2.7404	0.76328	0.81899	2
105.77	0.32106	2.7403	0.68875	0.81757	2
105.77	0.32106	2.7404	0.68875	0.81757	2
108.12	0.24265	2.5467	0.83562	1.1389	2
113.58	0.19345	1.865	0.80064	0.46404	2
113.58	0.19345	1.865	0.80031	0.46404	2
117.59	0.32234	3.0953	0.74657	1.0643	2
118.39	0.357	2.0946	0.8002	1.0569	2
131.05	0.10328	2.45	0.78955	0.97535	2
131.62	0.24129	2.8381	0.81809	0.98693	2
134.24	0.27075	2.9769	0.76549	1.6205	2
135.09	0.23294	2.9492	0.78938	0.84788	2
135.09	0.23294	2.9492	0.78945	0.84788	2
135.09	0.11712	2.693	0.89203	0.72966	2
135.09	0.11712	2.693	0.89268	0.7305	2
140.33	0.21677	2.3406	0.81563	0.17385	2
143.07	0.23114	3.3113	0.7624	1.3196	2
143.9	0.19788	3.1906	0.81666	1.2383	2
145.66	0.31218	3.0677	0.71597	1.1147	2
148.42	0.25713	2.9663	0.82377	1.0723	2
156.63	0.12713	2.6165	0.80398	0.50069	2
156.63	0.12713	2.6166	0.804	0.50069	2
161.34	0.21754	2.8033	0.85758	1.1292	2
184.69	0.25927	3.0716	0.86254	1.1197	2
192.83	0.045255	2.7488	0.88881	0.612	2
214	0.15638	2.9752	0.85582	0.73174	2
71.496	0.44265	3.1722	0.75013	1.6468	2
87.061	0.43441	2.9832	0.77006	1.5456	2
90.407	0.16647	2.2348	0.85014	0.97334	2
124.37	0.13541	3.0382	0.80565	1.2208	2
183.95	0.13035	3.1293	0.86185	1.0473	2
65.972	0.30961	2.7591	0.82467	1.3087	2
82.406	0.41888	2.3854	0.77169	0.842	2
88.304	0.28401	3.1034	0.81088	1.3114	2
210.13	0.16999	3.0111	0.84263	1.079	2
95.834	0.23981	0.16296	0.81399	0.77996	2
95.834	0.23981	0.16289	0.81399	0.78096	2
110.34	0.17654	2.8038	0.81867	0.92617	2
159.63	0.31656	3.1707	0.79083	1.4879	2
30.589	0.5138	2.1092	0.7079	1.0097	2
83.544	0.17849	1.9366	0.83397	1.1301	2
94.79	0.24814	2.7717	0.80339	1.8941	3
40.813	0.45066	1.6899	0.78192	0.9002	2
96.988	0.3554	2.8096	0.73095	1.8288	2
118.29	0.25312	2.7422	0.79025	1.9632	3
126.02	0.29127	3.0282	0.79577	0.52504	2
80.609	0.2607	2.59	0.81907	2.0929	2
102.55	0.45515	2.6571	0.75324	0.8663	2
76.099	0.18282	2.4784	0.83849	0.22283	2
111.62	0.25031	2.4887	0.81049	1.0134	2
113.93	0.24312	2.4534	0.80875	0.41322	2
113.93	0.24312	2.4534	0.8085	0.41322	2
115.57	0.095902	3.2199	0.79719	1.3424	2
117.13	0.21616	2.4265	0.8439	1.1166	2
118.7	0.10135	2.922	0.88402	0.80519	2
132.76	0.29597	2.7318	0.73875	1.7138	2
132.76	0.22727	2.8654	0.84483	0.75793	2
132.76	0.22727	2.866	0.84611	0.75793	2
132.76	0.077473	2.6451	0.85487	0.68965	2
140.47	0.11123	2.4187	0.90723	0.82218	2
152.14	0.10627	2.5156	0.81104	0.76425	2
153.03	0.26219	2.5554	0.89136	1.176	2
156.74	0.13659	2.4875	0.74596	0.83617	2
156.74	0.13659	2.487	0.74599	0.83617	2
157.54	0.088373	3.173	0.83628	1.0947	2
166.97	0.1721	2.8408	0.80817	1.1874	2
172.84	0.25789	3.1403	0.81404	1.1949	2
179.42	0.078049	2.5285	0.87413	0.31663	2
179.42	0.078049	2.5285	0.8742	0.31663	2
180.53	0.15813	1.9975	0.84308	0.84903	2
182.59	0.14416	2.603	0.87751	0.69366	2
182.59	0.14416	2.6027	0.87757	0.69366	2
194.63	0.17511	2.6598	0.79843	1.2744	2
212.53	0.11858	2.6274	0.83456	0.67281	2
220.22	0.16367	2.8384	0.87213	0.836	2
220.22	0.16367	2.8385	0.87213	0.836	2
229.01	0.19816	3.1206	0.82418	0.90324	2
236.87	0.23423	2.922	0.80198	0.76258	2
239.23	0.12498	2.747	0.85557	0.75265	2
291.85	0.22921	2.7453	0.78153	0.48405	2
291.85	0.22921	2.7452	0.78195	0.48405	2
114.34	0.33288	3.1447	0.72353	1.4416	2
124.75	0.38091	2.9777	0.72723	0.87963	2
194.17	0.19818	3.1833	0.82388	0.48813	2
71.201	0.6078	2.9229	0.7281	2.0355	2
94.217	0.098371	3.4132	0.87883	0.94758	4
94.728	0.32328	0.8255	0.79793	1.2298	2
194.22	0.18919	2.4162	0.80238	0.35457	2
88.785	0.36122	2.9205	0.70929	0.97702	2
47.823	0.26273	2.3325	0.84206	1.5217	2
51.554	0.27387	3.051	0.81513	1.4032	2
73.863	0.20861	2.6181	0.80938	1.8031	2
154.94	0.25085	3.0299	0.80401	1.3399	2
168.69	0.12565	2.5423	0.84446	0.60184	2
71.324	0.40825	2.4457	0.74239	0.80607	2
104.07	0.32485	2.7998	0.78943	1.1707	2
141.98	0.26385	1.518	0.81417	0.64522	2
50.918	0.1643	3.0971	0.84652	1.2367	2
103.32	0.16267	2.0389	0.87678	0.92392	2
109.88	0.22258	1.9273	0.80943	0.46058	2
48.486	0.59675	2.3233	0.75756	1.4394	2
102.03	0.29794	2.6955	0.80272	1.7198	2
160.58	0.13515	2.4538	0.83888	1.3214	2
138.89	0.33077	2.977	0.79329	1.4656	2
66.827	0.21836	2.9181	0.86793	1.085	2
70.46	0.27378	2.9164	0.832	1.1579	2
71.67	0.2354	2.6625	0.80363	0.77842	2
71.67	0.2354	2.6626	0.80308	0.77842	2
81.289	0.24175	2.8356	0.8107	1.3379	2
87.963	0.43137	2.54	0.78487	2.1038	2
107.41	0.1358	2.4923	0.81386	0.80253	2
107.41	0.1358	2.4923	0.81386	0.80253	2
108.98	0.25363	2.7829	0.79753	0.82157	2
108.98	0.25363	2.7829	0.79753	0.82157	2
128.88	0.13444	2.0453	0.84444	1.1245	2
128.88	0.10471	2.8503	0.88074	0.53513	2
133.9	0.16977	2.521	0.80113	1.0742	2
141.07	0.084248	2.6981	0.8496	0.96207	2
149.56	0.11283	2.5189	0.81036	0.77244	2
153.09	0.27976	2.847	0.7999	1.1707	2
154.97	0.15227	3.3148	0.85084	0.7944	2
158.57	0.12788	2.809	0.83881	0.34045	2
158.57	0.12788	2.809	0.83888	0.33901	2
161.39	0.15005	3.3649	0.84617	0.91275	2
168.87	0.24381	2.5631	0.84069	0.90912	2
172.86	0.33123	2.9764	0.71027	1.0657	2
181.32	0.050456	2.9583	0.82153	0.68049	2
181.32	0.050456	2.958	0.82146	0.68049	2
186.4	0.17218	3.021	0.83029	1.2371	2
193.43	0.31477	3.1555	0.80157	1.35	2
214.26	0.12442	2.8791	0.8498	0.94942	2
220.73	0.18774	2.9254	0.79998	0.27193	2
220.73	0.18774	2.9257	0.8007	0.27193	2
48.77	0.27177	2.7104	0.78975	1.4837	2
55.438	0.40619	2.5722	0.71172	1.1612	2
92.434	0.16444	2.9885	0.83155	1.3715	2
260.18	0.2203	3.1687	0.81287	0.82649	2
85.103	0.52595	2.9364	0.72895	1.0524	2
105.81	0.34969	2.7528	0.78499	1.3009	2
175.6	0.13235	2.9623	0.87848	0.9215	2
40.874	0.3274	2.7609	0.71933	1.7437	2
113.65	0.09977	3.0762	0.88808	0.85288	4
122.58	0.33168	3.0766	0.69499	2.2358	2
74.078	0.28046	2.4217	0.83561	1.3757	2
82.581	0.3218	1.5507	0.82934	1.3649	2
154.05	0.33862	2.9562	0.76965	0.94461	2
40.212	0.24888	3.1474	0.79486	1.5851	2
89.128	0.28925	2.9297	0.81196	1.233	2
95.791	0.24994	3.2319	0.80423	1.3327	2
110.35	0.31672	2.7746	0.76821	0.87232	2
186.23	0.24292	2.7104	0.818	1.0885	2
104.21	0.20605	2.3186	0.80817	1.3644	2
104.21	0.20605	2.3186	0.80817	1.3644	2
113.89	0.28109	0.51864	0.82044	1.1604	2
185.66	0.19615	1.5406	0.86021	1.4055	2
44.508	0.18281	2.8429	0.85134	1.2161	2
